0.001250,0.000729
0.002500,0.001458
0.003750,0.002187
0.005000,0.002917
0.006250,0.003646
0.007500,0.004375
0.008750,0.005104
0.010000,0.005833
0.011250,0.006562
0.012500,0.007291
0.013750,0.008020
0.015000,0.008748
0.016250,0.009477
0.017500,0.010206
0.018750,0.010934
0.020000,0.011663
0.021250,0.012391
0.022500,0.013119
0.023750,0.013847
0.025000,0.014575
0.026250,0.015303
0.027500,0.016031
0.028750,0.016759
0.030000,0.017486
0.031250,0.018214
0.032500,0.018941
0.033750,0.019668
0.035000,0.020395
0.036250,0.021122
0.037500,0.021848
0.038750,0.022575
0.040000,0.023301
0.041250,0.024027
0.042500,0.024753
0.043750,0.025479
0.045000,0.026204
0.046250,0.026929
0.047500,0.027654
0.048750,0.028379
0.050000,0.029104
0.051250,0.029828
0.052500,0.030552
0.053750,0.031276
0.055000,0.031999
0.056250,0.032723
0.057500,0.033446
0.058750,0.034168
0.060000,0.034891
0.061250,0.035613
0.062500,0.036335
0.063750,0.037057
0.065000,0.037778
0.066250,0.038499
0.067500,0.039219
0.068750,0.039940
0.070000,0.040660
0.071250,0.041379
0.072500,0.042099
0.073750,0.042818
0.075000,0.043536
0.076250,0.044255
0.077500,0.044973
0.078750,0.045690
0.080000,0.046407
0.081250,0.047124
0.082500,0.047840
0.083750,0.048556
0.085000,0.049272
0.086250,0.049987
0.087500,0.050702
0.088750,0.051416
0.090000,0.052130
0.091250,0.052843
0.092500,0.053556
0.093750,0.054269
0.095000,0.054981
0.096250,0.055693
0.097500,0.056404
0.098750,0.057115
0.100000,0.057825
0.101250,0.058535
0.102500,0.059244
0.103750,0.059953
0.105000,0.060661
0.106250,0.061369
0.107500,0.062076
0.108750,0.062783
0.110000,0.063489
0.111250,0.064195
0.112500,0.064900
0.113750,0.065604
0.115000,0.066308
0.116250,0.067012
0.117500,0.067715
0.118750,0.068417
0.120000,0.069119
0.121250,0.069820
0.122500,0.070520
0.123750,0.071220
0.125000,0.071920
0.126250,0.072618
0.127500,0.073317
0.128750,0.074014
0.130000,0.074711
0.131250,0.075407
0.132500,0.076103
0.133750,0.076798
0.135000,0.077492
0.136250,0.078186
0.137500,0.078879
0.138750,0.079571
0.140000,0.080263
0.141250,0.080954
0.142500,0.081644
0.143750,0.082333
0.145000,0.083022
0.146250,0.083710
0.147500,0.084398
0.148750,0.085084
0.150000,0.085770
